orgId,activityId,orgName,activityName,address,mainCate,subCate,peoples,teachers,signup,startDate,endDate,hasFoodActivity,weekTime,join,W1,W2,W3,W4,W5,W6,W7,address_plain,geo_plain,geotown_plain
268,49107,財團法人福智慈善基金會(天母),預防及延緩失能,臺北市士林區中山北路六段243號1樓,課程,運動,15,洪嘉鴻、楊淑華,Y,2025-01-07,2025-10-07,N,"[{'days': ['2'], 'startTime': '13:00', 'endTime': '16:00'}]","[{'address': '臺北市士林區蘭興里中山北路6段243號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4950', 'tel': '02-28382503#0', 'foodType': '全素', 'geo': [121.525183154579, 25.1092388674348], 'geotown': '士林區', 'geovillage': '蘭興里'}]",,yes,,,,,,臺北市士林區蘭興里中山北路6段243號1樓,"[121.525183154579, 25.1092388674348]",士林區
409,47866,財團法人新北市基督教新希望教會(百齡長青),(五上)延緩失能,台北市士林區承德路四段190號4樓,課程,運動,25,游宏義,Y,2025-02-07,2025-11-14,N,"[{'days': ['5'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區前港里承德路4段190號4樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4760', 'tel': '(02)2881-5100', 'foodType': '葷', 'geo': [121.522294916798, 25.0872002834989], 'geotown': '士林區', 'geovillage': '前港里'}]",,,,,yes,,,臺北市士林區前港里承德路4段190號4樓,"[121.522294916798, 25.0872002834989]",士林區
122,49515,財團法人台灣聖公會(牧愛堂),氣功週一班,臺北市士林區中正路511號,課程,運動,23,李振富,Y,2025-01-02,2025-12-31,N,"[{'days': ['1'], 'startTime': '13:30', 'endTime': '16:30'}]","[{'address': '臺北市士林區後港里中正路511號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5094', 'tel': '02-28816317', 'foodType': '葷、蛋奶素', 'geo': [121.517458800977, 25.091308363415], 'geotown': '士林區', 'geovillage': '後港里'}]",yes,,,,,,,臺北市士林區後港里中正路511號,"[121.517458800977, 25.091308363415]",士林區
122,49523,財團法人台灣聖公會(牧愛堂),樂齡銀髮體適能班,臺北市士林區中正路511號,課程,運動,18,譚彥,Y,2025-01-02,2025-12-31,N,"[{'days': ['2'], 'startTime': '13:30', 'endTime': '16:30'}]","[{'address': '臺北市士林區後港里中正路511號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5094', 'tel': '02-28816317', 'foodType': '葷、蛋奶素', 'geo': [121.517458800977, 25.091308363415], 'geotown': '士林區', 'geovillage': '後港里'}]",,yes,,,,,,臺北市士林區後港里中正路511號,"[121.517458800977, 25.091308363415]",士林區
122,49524,財團法人台灣聖公會(牧愛堂),氣功保健班,臺北市士林區中正路511號,課程,運動,23,李振富,Y,2025-01-02,2025-12-31,N,"[{'days': ['3'], 'startTime': '08:30', 'endTime': '11:30'}]","[{'address': '臺北市士林區後港里中正路511號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5094', 'tel': '02-28816317', 'foodType': '葷、蛋奶素', 'geo': [121.517458800977, 25.091308363415], 'geotown': '士林區', 'geovillage': '後港里'}]",,,yes,,,,,臺北市士林區後港里中正路511號,"[121.517458800977, 25.091308363415]",士林區
7,49497,財團法人台北市華夏婦女文教基金會,太極拳訓練班(3月-7月),臺北市士林區至誠路1段62巷28號,課程,運動,50,范儒賢,N,2025-03-01,2025-07-31,N,"[{'days': ['1'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區岩山里至誠路1段62巷28號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4994', 'tel': '02-28318025', 'foodType': '葷、蛋奶素', 'geo': [121.535919776243, 25.1021717677241], 'geotown': '士林區', 'geovillage': '岩山里'}]",yes,,,,,,,臺北市士林區岩山里至誠路1段62巷28號,"[121.535919776243, 25.1021717677241]",士林區
7,49517,財團法人台北市華夏婦女文教基金會,國標舞訓練班(3月-7月),臺北市士林區至誠路1段62巷28號,課程,運動,50,梁金雪,N,2025-03-01,2025-07-31,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區岩山里至誠路1段62巷28號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4994', 'tel': '02-28318025', 'foodType': '葷、蛋奶素', 'geo': [121.535919776243, 25.1021717677241], 'geotown': '士林區', 'geovillage': '岩山里'}]",,yes,,,,,,臺北市士林區岩山里至誠路1段62巷28號,"[121.535919776243, 25.1021717677241]",士林區
7,49535,財團法人台北市華夏婦女文教基金會,樂齡慢舞班(3月-7月),臺北市士林區至誠路1段62巷28號,課程,運動,50,國際慢舞協會,N,2025-03-01,2025-07-31,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區岩山里至誠路1段62巷28號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4994', 'tel': '02-28318025', 'foodType': '葷、蛋奶素', 'geo': [121.535919776243, 25.1021717677241], 'geotown': '士林區', 'geovillage': '岩山里'}]",,,yes,,,,,臺北市士林區岩山里至誠路1段62巷28號,"[121.535919776243, 25.1021717677241]",士林區
7,49540,財團法人台北市華夏婦女文教基金會,土風舞訓練班(3月-7月),臺北市士林區至誠路1段62巷28號,課程,運動,50,劉香蘭,N,2025-03-01,2025-07-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區岩山里至誠路1段62巷28號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4994', 'tel': '02-28318025', 'foodType': '葷、蛋奶素', 'geo': [121.535919776243, 25.1021717677241], 'geotown': '士林區', 'geovillage': '岩山里'}]",,,,yes,,,,臺北市士林區岩山里至誠路1段62巷28號,"[121.535919776243, 25.1021717677241]",士林區
7,49553,財團法人台北市華夏婦女文教基金會,預防及延緩失能,臺北市士林區至誠路1段62巷28號,課程,運動,50,菲特邦健康管理顧問有限公司,N,2025-03-07,2025-06-06,N,"[{'days': ['5'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區岩山里至誠路1段62巷28號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4994', 'tel': '02-28318025', 'foodType': '葷、蛋奶素', 'geo': [121.535919776243, 25.1021717677241], 'geotown': '士林區', 'geovillage': '岩山里'}]",,,,,yes,,,臺北市士林區岩山里至誠路1段62巷28號,"[121.535919776243, 25.1021717677241]",士林區
119,48342,財團法人台北市天母基督教會,樂齡運動系列「全能活力健身操」,臺北市士林區天玉街63.65號,課程,運動,25,甘鴻英,N,2025-01-11,2025-11-14,N,"[{'days': ['5'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區天母里天玉街63號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4764', 'tel': '02-28714742', 'foodType': '葷', 'geo': [121.530737238739, 25.1220349243542], 'geotown': '士林區', 'geovillage': '天母里'}]",,,,,yes,,,臺北市士林區天母里天玉街63號,"[121.530737238739, 25.1220349243542]",士林區
121,50875,財團法人台北市中華基督教浸信會慈光堂,樂齡彈力帶＆熟齡青春樂舞,臺北市士林區中社路1段43巷1、3、5號1樓,課程,運動,20,曾海欣,N,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區翠山里中社路1段43巷1號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4793', 'tel': '0228412290', 'foodType': '葷、蛋奶素', 'geo': [121.560190117076, 25.1087102099337], 'geotown': '士林區', 'geovillage': '翠山里'}]",,yes,,,,,,臺北市士林區翠山里中社路1段43巷1號,"[121.560190117076, 25.1087102099337]",士林區
121,52481,財團法人台北市中華基督教浸信會慈光堂,預防及延緩失能,,課程,運動,20,吳永昌/陳成馨/周山勝,N,2025-03-01,2025-12-31,N,"[{'days': ['1'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市士林區翠山里中社路1段43巷1號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4793', 'tel': '0228412290', 'foodType': '葷、蛋奶素', 'geo': [121.560190117076, 25.1087102099337], 'geotown': '士林區', 'geovillage': '翠山里'}]",yes,,,,,,,臺北市士林區翠山里中社路1段43巷1號,"[121.560190117076, 25.1087102099337]",士林區
121,52483,財團法人台北市中華基督教浸信會慈光堂,動齡樂活課程,台北市士林區中社路一段43巷1號,課程,運動,20,曾海欣,Y,2025-03-01,2025-12-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區翠山里中社路1段43巷1號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4793', 'tel': '0228412290', 'foodType': '葷、蛋奶素', 'geo': [121.560190117076, 25.1087102099337], 'geotown': '士林區', 'geovillage': '翠山里'}]",,,,yes,,,,臺北市士林區翠山里中社路1段43巷1號,"[121.560190117076, 25.1087102099337]",士林區
323,50823,臺北市士林區蘭興里辦公處,銀髮健康有氧瑜珈,臺北市士林區福華路30號1樓(仰德區民活動中心),課程,運動,80,外聘,Y,2025-01-01,2025-12-31,N,"[{'days': ['4'], 'startTime': '08:00', 'endTime': '10:00'}]","[{'address': '臺北市士林區德行里德行西路30號(仰德區民活動中心)', 'url': 'https://esp.gov.taipei/openData/orgInfo/5204', 'tel': '02-88664298', 'foodType': '葷', 'geo': [121.523485527558, 25.1054697432852], 'geotown': '士林區', 'geovillage': '德行里'}]",,,,yes,,,,臺北市士林區德行里德行西路30號(仰德區民活動中心),"[121.523485527558, 25.1054697432852]",士林區
318,49213,臺北市士林區葫東里辦公處,樂齡有氧肌力體適能,臺北市士林區葫東里中正路589號,課程,運動,50,林業展,N,2025-01-07,2025-12-16,N,"[{'days': ['2'], 'startTime': '13:00', 'endTime': '16:30'}]","[{'address': '臺北市士林區葫東里中正路589號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4814', 'tel': '0933-716265', 'foodType': '葷、蛋奶素', 'geo': [121.51072383824, 25.086649657629], 'geotown': '士林區', 'geovillage': '葫東里'}]",,yes,,,,,,臺北市士林區葫東里中正路589號1樓,"[121.51072383824, 25.086649657629]",士林區
113,48925,臺北市士林區芝山岩社區發展協會,多元健康活力班,臺北市士林區雨聲街68號(芝山岩區民活動中心),課程,運動,25,周哲名.陳明弟,N,2025-01-01,2025-12-31,N,"[{'days': ['1'], 'startTime': '09:30', 'endTime': '12:00'}]","[{'address': '臺北市士林區名山里雨聲街68號(芝山岩區民活動中心) \xa0', 'url': 'https://esp.gov.taipei/openData/orgInfo/4955', 'tel': '0911-328596', 'foodType': '', 'geo': [121.528757467756, 25.1036118203466], 'geotown': '士林區', 'geovillage': '名山里'}]",yes,,,,,,,臺北市士林區名山里雨聲街68號(芝山岩區民活動中心)  ,"[121.528757467756, 25.1036118203466]",士林區
113,48926,臺北市士林區芝山岩社區發展協會,太極拳,臺北市士林區雨聲街68號(芝山岩區民活動中心),課程,運動,15,葉淑華老師,N,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '15:00', 'endTime': '18:00'}]","[{'address': '臺北市士林區名山里雨聲街68號(芝山岩區民活動中心) \xa0', 'url': 'https://esp.gov.taipei/openData/orgInfo/4955', 'tel': '0911-328596', 'foodType': '', 'geo': [121.528757467756, 25.1036118203466], 'geotown': '士林區', 'geovillage': '名山里'}]",,yes,,,,,,臺北市士林區名山里雨聲街68號(芝山岩區民活動中心)  ,"[121.528757467756, 25.1036118203466]",士林區
113,48928,臺北市士林區芝山岩社區發展協會,舒活健康動一動+卡啦ok,臺北市士林區雨聲街68號(芝山岩區民活動中心),課程,運動,25,陳志銘.林良玉老師,N,2025-01-01,2025-12-31,N,"[{'days': ['7'], 'startTime': '16:00', 'endTime': '18:00'}]","[{'address': '臺北市士林區名山里雨聲街68號(芝山岩區民活動中心) \xa0', 'url': 'https://esp.gov.taipei/openData/orgInfo/4955', 'tel': '0911-328596', 'foodType': '', 'geo': [121.528757467756, 25.1036118203466], 'geotown': '士林區', 'geovillage': '名山里'}]",,,,,,,yes,臺北市士林區名山里雨聲街68號(芝山岩區民活動中心)  ,"[121.528757467756, 25.1036118203466]",士林區
552,48185,臺北市士林區福順里辦公處,樂活有氧肌力課程,台北市士林區延平北路5段136巷24號1樓（福順里辦公處）,課程,運動,40,不固定,N,2025-01-01,2025-12-31,N,"[{'days': ['2', '4'], 'startTime': '09:30', 'endTime': '11:30'}]","[{'address': '臺北市士林區福順里延平北路5段136巷24號（里民活動場所）', 'url': 'https://esp.gov.taipei/openData/orgInfo/4827', 'tel': '02-28160989', 'foodType': '葷', 'geo': [121.51147354959, 25.082188077163], 'geotown': '士林區', 'geovillage': '福順里延平北路5段136巷24號（里'}]",,yes,,yes,,,,臺北市士林區福順里延平北路5段136巷24號（里民活動場所）,"[121.51147354959, 25.082188077163]",士林區
552,48202,臺北市士林區福順里辦公處,頭好壯壯呷百二（預防延緩失智課程）,台北市士林區延平北路5段136巷24號1樓（福順里辦公處）,課程,運動,20,林克享,Y,2025-01-01,2025-12-31,N,"[{'days': ['1'], 'startTime': '14:00', 'endTime': '16:00'}]","[{'address': '臺北市士林區福順里延平北路5段136巷24號（里民活動場所）', 'url': 'https://esp.gov.taipei/openData/orgInfo/4827', 'tel': '02-28160989', 'foodType': '葷', 'geo': [121.51147354959, 25.082188077163], 'geotown': '士林區', 'geovillage': '福順里延平北路5段136巷24號（里'}]",yes,,,,,,,臺北市士林區福順里延平北路5段136巷24號（里民活動場所）,"[121.51147354959, 25.082188077163]",士林區
854,51124,臺北市士林區福德里辦公處,體適能課程(一),台北市士林區福德路81巷14號,課程,運動,15,廖淑芬,N,2025-01-01,2025-12-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區福德里福德路81巷14號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4774', 'tel': '02-28839758', 'foodType': '葷', 'geo': [121.52136463293, 25.0921247703635], 'geotown': '士林區', 'geovillage': '福德里'}]",,,,yes,,,,臺北市士林區福德里福德路81巷14號,"[121.52136463293, 25.0921247703635]",士林區
116,48800,臺北市士林區福佳社區發展協會,易筋經與筋絡拍打,臺北市士林區文昌路166-1號(士林區文昌區民活動中心),課程,運動,50,施習賢,Y,2025-01-06,2025-12-29,N,"[{'days': ['1'], 'startTime': '09:00', 'endTime': '11:00'}]","[{'address': '臺北市士林區福佳里文昌路166-1號(文昌區民活動中心)', 'url': 'https://esp.gov.taipei/openData/orgInfo/5095', 'tel': '0958-185030', 'foodType': '葷、蛋奶素', 'geo': [121.520509759934, 25.0981494659656], 'geotown': '士林區', 'geovillage': '福佳里'}]",yes,,,,,,,臺北市士林區福佳里文昌路166-1號(文昌區民活動中心),"[121.520509759934, 25.0981494659656]",士林區
116,48810,臺北市士林區福佳社區發展協會,銀髮族體適能活到老學到老,臺北市士林區文昌路166-1號(士林區文昌區民活動中心),課程,運動,50,師資不定,Y,2025-01-08,2025-12-31,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區福佳里文昌路166-1號(文昌區民活動中心)', 'url': 'https://esp.gov.taipei/openData/orgInfo/5095', 'tel': '0958-185030', 'foodType': '葷、蛋奶素', 'geo': [121.520509759934, 25.0981494659656], 'geotown': '士林區', 'geovillage': '福佳里'}]",,,yes,,,,,臺北市士林區福佳里文昌路166-1號(文昌區民活動中心),"[121.520509759934, 25.0981494659656]",士林區
116,48817,臺北市士林區福佳社區發展協會,"長者強身動一動,活到老學到老",臺北市士林區文昌路166-1號(士林區文昌區民活動中心),課程,運動,50,師資,Y,2025-01-02,2025-12-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市士林區福佳里文昌路166-1號(文昌區民活動中心)', 'url': 'https://esp.gov.taipei/openData/orgInfo/5095', 'tel': '0958-185030', 'foodType': '葷、蛋奶素', 'geo': [121.520509759934, 25.0981494659656], 'geotown': '士林區', 'geovillage': '福佳里'}]",,,,yes,,,,臺北市士林區福佳里文昌路166-1號(文昌區民活動中心),"[121.520509759934, 25.0981494659656]",士林區
116,52182,臺北市士林區福佳社區發展協會,易筋經與筋絡拍打,,課程,運動,0,施習賢,N,2025-01-05,2025-12-29,N,"[{'days': ['1'], 'startTime': '09:00', 'endTime': '11:00', 'center': '140'}]","[{'address': '臺北市士林區福佳里文昌路166-1號(文昌區民活動中心)', 'url': 'https://esp.gov.taipei/openData/orgInfo/5095', 'tel': '0958-185030', 'foodType': '葷、蛋奶素', 'geo': [121.520509759934, 25.0981494659656], 'geotown': '士林區', 'geovillage': '福佳里'}]",yes,,,,,,,臺北市士林區福佳里文昌路166-1號(文昌區民活動中心),"[121.520509759934, 25.0981494659656]",士林區
116,52183,臺北市士林區福佳社區發展協會,銀髮族體適能活到老學到老,,課程,運動,0,師資未定,N,2025-01-02,2025-12-31,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00', 'center': '140'}]","[{'address': '臺北市士林區福佳里文昌路166-1號(文昌區民活動中心)', 'url': 'https://esp.gov.taipei/openData/orgInfo/5095', 'tel': '0958-185030', 'foodType': '葷、蛋奶素', 'geo': [121.520509759934, 25.0981494659656], 'geotown': '士林區', 'geovillage': '福佳里'}]",,,yes,,,,,臺北市士林區福佳里文昌路166-1號(文昌區民活動中心),"[121.520509759934, 25.0981494659656]",士林區
